anchor,positive,negative
149e6720-4e4a-41a4-afca-6d29083fc091,606bf117-494f-4864-891f-09d63ff6aa4b,b290f6a9-ca07-4026-85f7-231ceaf58309
606bf117-494f-4864-891f-09d63ff6aa4b,c5eb9407-caeb-4303-b383-6929aa94021c,ac4ba4a0-c845-437f-af5d-5109a38c2991
c5eb9407-caeb-4303-b383-6929aa94021c,606bf117-494f-4864-891f-09d63ff6aa4b,5ea48d60-26c9-406c-aed3-a450bb5d8e86
606bf117-494f-4864-891f-09d63ff6aa4b,8262d8e4-9137-4bb3-a787-3caabbbc13e9,f8b5b1f6-e476-4944-95bf-23b32ddf11b6
8262d8e4-9137-4bb3-a787-3caabbbc13e9,606bf117-494f-4864-891f-09d63ff6aa4b,c3f28da8-662d-4f09-bdc7-3084bf685930
606bf117-494f-4864-891f-09d63ff6aa4b,4f8b7186-b2a2-40db-97ae-6e1cd46d57b1,17862c0f-a9b1-46dd-b85d-7af965974afd
4f8b7186-b2a2-40db-97ae-6e1cd46d57b1,606bf117-494f-4864-891f-09d63ff6aa4b,dc0d05ce-2f47-4962-b4fa-8631a0a51987
606bf117-494f-4864-891f-09d63ff6aa4b,8295ee00-0096-461d-95c7-c2263d2a4c6d,ba3f1845-72c8-4122-850f-1a3a8f4bfe49
8295ee00-0096-461d-95c7-c2263d2a4c6d,606bf117-494f-4864-891f-09d63ff6aa4b,4080f5b2-b3e3-4f6e-98cc-38bfd1fc9d29
f1c0d18c-6101-4aa2-ae47-8df5b7280fde,609e7afd-3552-4102-9501-7611858ea320,f26c72d3-e52c-467b-b651-679c73d8e1a7
f1c0d18c-6101-4aa2-ae47-8df5b7280fde,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,758fde07-0a5c-4677-98d2-4dd7894874f5
f1c0d18c-6101-4aa2-ae47-8df5b7280fde,29c28ac3-27c5-4822-8eb6-0af89a3a7240,c2a071d2-1dfc-4574-b9eb-9bd779fd0c7f
29c28ac3-27c5-4822-8eb6-0af89a3a7240,f1c0d18c-6101-4aa2-ae47-8df5b7280fde,70248960-cb53-4ea4-943a-edb18f7d336f
0ceb7e7d-3866-44aa-b8be-9a9f69004236,1a14063c-9dca-48d5-98c3-89748c74562b,cd8192d4-fbc6-44f1-9104-8a722d8082d1
0ceb7e7d-3866-44aa-b8be-9a9f69004236,2abc190d-050b-4fcf-a0ea-da624f34285e,27613b78-1b9d-4ec3-9db5-fa0743465fdd
2abc190d-050b-4fcf-a0ea-da624f34285e,0ceb7e7d-3866-44aa-b8be-9a9f69004236,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5
06f9c474-0547-40fc-be3d-1ae6ce38abd7,b72f115c-8afa-4dc5-bc6c-11225a53708a,eec163e4-a013-4af0-9641-c5b2df41fff7
06f9c474-0547-40fc-be3d-1ae6ce38abd7,c4df30f5-5487-4806-9189-b69c9f27532c,ab5d785b-ff87-48b5-b9e1-027e3c21ec0d
06f9c474-0547-40fc-be3d-1ae6ce38abd7,498f2581-be21-4eef-8756-fbb89d79b1c0,069732c8-1de4-4194-b240-8eeffabe8519
cefd9d3d-9506-461c-972f-89b4cbade9da,354812d4-2dfb-4611-9a8f-8f8e795e48bf,5700dcd4-c139-4f31-aa3e-6382b9af9032
354812d4-2dfb-4611-9a8f-8f8e795e48bf,cefd9d3d-9506-461c-972f-89b4cbade9da,61a64e46-1558-4d13-b365-af150bdbe604
cefd9d3d-9506-461c-972f-89b4cbade9da,45677914-89de-4267-aeae-8c1661b2c859,80301f91-cb5a-4f02-bd2a-ead999a7dc06
a505bb48-ad65-4af4-ae47-29149715bff9,97f3a6c0-fe2d-465a-919a-4269cbb735d6,99edf598-fea1-45f9-8f8f-5bb23d3d2a5f
97f3a6c0-fe2d-465a-919a-4269cbb735d6,a505bb48-ad65-4af4-ae47-29149715bff9,72c536dc-7137-4477-a521-567eeb840fa8
a505bb48-ad65-4af4-ae47-29149715bff9,8027281d-79e4-4ddc-a8a7-6e6bf9254ad3,af7c56d2-8584-424a-97f9-f365f50e8868
8027281d-79e4-4ddc-a8a7-6e6bf9254ad3,a505bb48-ad65-4af4-ae47-29149715bff9,f4d306f3-e82b-4186-9cca-4e8806db21f8
eeacb319-8d4c-48e0-80a0-944e71c375bf,614b892d-4f1a-4d1a-b382-dcc17ee159bc,e390d54f-92f0-4039-9dd3-e8eac130b4c0
eeacb319-8d4c-48e0-80a0-944e71c375bf,09ade3bd-b110-4277-b923-7dc32e6a3f92,172053e5-a7fb-4548-a64d-c53858b5e775
eeacb319-8d4c-48e0-80a0-944e71c375bf,87684162-ab42-4cfa-bf22-ebe237035f54,faa28a33-5470-4b90-90c3-e71955d93a44
87684162-ab42-4cfa-bf22-ebe237035f54,eeacb319-8d4c-48e0-80a0-944e71c375bf,2c7dcadf-60cd-4e5b-8147-a352fd3408c7
eeacb319-8d4c-48e0-80a0-944e71c375bf,9aa0d535-3efe-468c-afda-43bd17d44641,49b9b10d-6795-4d54-8f43-a277210f4d2b
eeacb319-8d4c-48e0-80a0-944e71c375bf,e0827234-3be3-4973-be59-1aa9575b9c76,1dfc8ffd-559e-4a61-bb67-5fabf250a60e
eeacb319-8d4c-48e0-80a0-944e71c375bf,8b07bb3d-aff5-4ce5-9f41-2872bc79320f,5f8dfb7a-3cf6-47a1-a361-eb3b187f09f6
eeacb319-8d4c-48e0-80a0-944e71c375bf,2eabf78f-61fd-43d5-a4b4-0e9b376d9849,4b2d6a23-034d-4a29-9bb9-d2462796da4e
d1da3f8d-3b16-468f-a1b2-9a8d9b138bc6,9647191b-5891-4885-bccc-f6bb9b200a6d,1999a33b-e56e-467d-af1a-53ea14f5a2cd
d1da3f8d-3b16-468f-a1b2-9a8d9b138bc6,56ff58b3-7a73-4c02-a0ae-70bebf3354f2,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad
cfbc0924-0035-4d6c-8197-f024653af823,f1c0d18c-6101-4aa2-ae47-8df5b7280fde,0fb711af-c7ba-4bdc-b0b6-b8495fc0a590
f1c0d18c-6101-4aa2-ae47-8df5b7280fde,cfbc0924-0035-4d6c-8197-f024653af823,174d9bdb-4e9c-4c42-8e6a-a29db39bdda5
cfbc0924-0035-4d6c-8197-f024653af823,9ef8042a-2528-4f5c-b7c1-5e72b1efe170,3ba0b57d-003a-47fa-8e36-37b847fa9195
9ef8042a-2528-4f5c-b7c1-5e72b1efe170,cfbc0924-0035-4d6c-8197-f024653af823,d452681b-41e0-46a0-bb17-e77d23dfc220
cfbc0924-0035-4d6c-8197-f024653af823,609e7afd-3552-4102-9501-7611858ea320,ffe9ec08-6b6b-4993-9394-e280b429dbfd
609e7afd-3552-4102-9501-7611858ea320,cfbc0924-0035-4d6c-8197-f024653af823,1d0a249b-5892-4e09-b50d-3c0755bfae77
cfbc0924-0035-4d6c-8197-f024653af823,83735edd-f2a3-41d0-a31d-652bc3cadb3e,d596f61b-0f2b-47ef-9cbf-2e3c37c6dea9
83735edd-f2a3-41d0-a31d-652bc3cadb3e,cfbc0924-0035-4d6c-8197-f024653af823,e57f0cac-4f56-473c-8d7e-d93f753fd586
e0827234-3be3-4973-be59-1aa9575b9c76,09ade3bd-b110-4277-b923-7dc32e6a3f92,f897e098-941b-4fa4-b966-4870c1e5614c
e0827234-3be3-4973-be59-1aa9575b9c76,614b892d-4f1a-4d1a-b382-dcc17ee159bc,720249d5-62c5-4679-8ead-dcda3329d6e7
614b892d-4f1a-4d1a-b382-dcc17ee159bc,e0827234-3be3-4973-be59-1aa9575b9c76,fd23e684-270f-4507-9cb0-a0e0d7854d16
e0827234-3be3-4973-be59-1aa9575b9c76,87684162-ab42-4cfa-bf22-ebe237035f54,c532c746-29b7-46a1-b37e-705a62827bab
87684162-ab42-4cfa-bf22-ebe237035f54,e0827234-3be3-4973-be59-1aa9575b9c76,541f16f5-ad7a-428e-af89-9fa1b16d3c9c
e0827234-3be3-4973-be59-1aa9575b9c76,9aa0d535-3efe-468c-afda-43bd17d44641,4a069029-4f64-4946-b650-01aeb0b55d9d
e0827234-3be3-4973-be59-1aa9575b9c76,eeacb319-8d4c-48e0-80a0-944e71c375bf,d34516e1-b370-4b97-addd-6363ef0e9ecc
e0827234-3be3-4973-be59-1aa9575b9c76,8b07bb3d-aff5-4ce5-9f41-2872bc79320f,597dd959-1a24-457e-bea0-36f3fee2a5cb
e0827234-3be3-4973-be59-1aa9575b9c76,5c6acb91-4b9b-4245-b92f-e817295c4ed0,23f9f9ad-90f9-439e-b309-dd7e4256c942
e0827234-3be3-4973-be59-1aa9575b9c76,2eabf78f-61fd-43d5-a4b4-0e9b376d9849,d40372c9-c9ae-4006-90bf-b881eb5bd199
cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,22995eba-1238-4b4f-a937-ac2c5767ab9f,ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03
22995eba-1238-4b4f-a937-ac2c5767ab9f,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,91a81925-92f9-4fc9-b897-93cf01226282
cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,f54fc7c3-3a40-4f26-83cf-328d9b097e93,e9c8cad5-d9e2-4e64-9b4f-44cb5bc80701
f54fc7c3-3a40-4f26-83cf-328d9b097e93,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,f82927e4-b905-4e3b-a82e-5184fbb68b29
cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,e4a135d0-1948-4620-bc07-b0217d09ccc1,ff9deaae-da4f-42b7-a19e-36fedd3fc706
e4a135d0-1948-4620-bc07-b0217d09ccc1,cdd2e0f0-703d-454d-b5c7-cc3bb6dd5552,a41a762d-d991-46f7-8b2a-f72499e99050
2944824d-4c26-476f-a981-be849081942f,2f9ecbed-27be-40e6-abca-6de49d50299e,f1ef4954-8ab5-45c8-a677-fa9b06e20027
2944824d-4c26-476f-a981-be849081942f,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,a466c2a2-6517-42fb-a160-1087c3bafd9f
82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,2944824d-4c26-476f-a981-be849081942f,371c472e-2fc8-402b-9154-61776163d470
2944824d-4c26-476f-a981-be849081942f,561d854a-6a28-4aa7-8c99-323e6ce46c2a,f413aa93-3b67-4e72-8ef5-101cbfdd6428
561d854a-6a28-4aa7-8c99-323e6ce46c2a,2944824d-4c26-476f-a981-be849081942f,61a64e46-1558-4d13-b365-af150bdbe604
2944824d-4c26-476f-a981-be849081942f,b625448e-bf4a-41c3-a421-72ad46cdb831,21187c00-048f-4339-b1e9-f8844257588b
b625448e-bf4a-41c3-a421-72ad46cdb831,2944824d-4c26-476f-a981-be849081942f,686da4e0-eef9-48e5-bb9d-2c26d7378aa4
2944824d-4c26-476f-a981-be849081942f,fd1a2d9d-9bb6-44de-83a3-41560658aba9,e8993e9d-9313-4447-ad23-791459a3790d
fd1a2d9d-9bb6-44de-83a3-41560658aba9,2944824d-4c26-476f-a981-be849081942f,029fbb43-ea37-47a0-8c68-803d69abfa5e
2944824d-4c26-476f-a981-be849081942f,6c8fd0be-d961-454c-aee0-4366a6dbc993,f11f6e85-a39a-4dd8-875b-cd84839ddec6
6c8fd0be-d961-454c-aee0-4366a6dbc993,2944824d-4c26-476f-a981-be849081942f,cc49e881-4cb3-4edd-a8f7-c30cbdf18e0c
2944824d-4c26-476f-a981-be849081942f,20ff3303-4fe2-4a47-a1b6-291e26aa3438,1ffe182d-e48f-46f7-ace6-6b3872161d1e
20ff3303-4fe2-4a47-a1b6-291e26aa3438,2944824d-4c26-476f-a981-be849081942f,d15734b2-cd00-4eab-b3bf-1b59ab1bedd6
2944824d-4c26-476f-a981-be849081942f,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,8e4e1dff-978a-482f-8d18-30d7998dd209
fb7272ba-f130-4f0a-934d-6eeea4c18c9a,2944824d-4c26-476f-a981-be849081942f,5dc8a187-443d-4fb2-a0fc-209ef241b9ce
2944824d-4c26-476f-a981-be849081942f,9d1ebcfe-4c15-4d18-95d3-d919898638a1,284befc2-ac10-47bd-8ac0-c6d2c961ca3f
9d1ebcfe-4c15-4d18-95d3-d919898638a1,2944824d-4c26-476f-a981-be849081942f,17e137fb-59e5-4fd7-af48-afc34995396c
13df2a46-f72f-40e7-aa63-26fcf62c7048,366b86a0-74b2-4fcb-ba79-637258299dbb,de22083a-d0ad-447d-89e5-ef9d3a14d8e3
13df2a46-f72f-40e7-aa63-26fcf62c7048,582fee78-d934-4603-9f5c-1729e0ca36b7,23a03e33-a603-404e-bcbf-2c00159d7067
127f591a-7e27-4435-92db-0780f219f3a1,d2db1078-c170-4e22-b261-14f3ad60a690,258e8672-1db1-469a-a505-00a42aaf0973
d2db1078-c170-4e22-b261-14f3ad60a690,127f591a-7e27-4435-92db-0780f219f3a1,cb5704af-3ef1-485f-bb7f-e43cf40170a7
127f591a-7e27-4435-92db-0780f219f3a1,f31ec2ac-9071-4306-acd1-d2c8321033b5,74d09672-70d7-455d-a030-981d820da525
f31ec2ac-9071-4306-acd1-d2c8321033b5,127f591a-7e27-4435-92db-0780f219f3a1,150c1fdf-3fc1-4672-93fa-a1aca0a85a53
127f591a-7e27-4435-92db-0780f219f3a1,092b603f-eb4c-4958-b10e-02420de5885b,5e35a109-b46f-47a3-9476-757f75cffc65
092b603f-eb4c-4958-b10e-02420de5885b,127f591a-7e27-4435-92db-0780f219f3a1,0ae49abe-d6af-44fa-8ab0-b9ace5690e6f
127f591a-7e27-4435-92db-0780f219f3a1,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,eec163e4-a013-4af0-9641-c5b2df41fff7
c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,127f591a-7e27-4435-92db-0780f219f3a1,eb820d3d-a3e0-4144-838d-8143021dc3dc
127f591a-7e27-4435-92db-0780f219f3a1,c433b570-1cb8-472a-bed7-4e24f94ea665,85c25ade-daa6-46d7-b7bf-ab6b73fdc714
c433b570-1cb8-472a-bed7-4e24f94ea665,127f591a-7e27-4435-92db-0780f219f3a1,b3365cc7-49b5-4a7f-b878-80487aad59c1
eec163e4-a013-4af0-9641-c5b2df41fff7,f31ec2ac-9071-4306-acd1-d2c8321033b5,01e60eba-52df-4694-8f09-39f43abe54e9
f31ec2ac-9071-4306-acd1-d2c8321033b5,eec163e4-a013-4af0-9641-c5b2df41fff7,1d10aad6-714a-40a5-8f6e-14be37ac3498
eec163e4-a013-4af0-9641-c5b2df41fff7,c433b570-1cb8-472a-bed7-4e24f94ea665,b1e26560-60e5-4236-bbdb-9aa5a8d5ee19
c433b570-1cb8-472a-bed7-4e24f94ea665,eec163e4-a013-4af0-9641-c5b2df41fff7,9a1e8414-d32a-4058-bab0-c1b36934d39e
eec163e4-a013-4af0-9641-c5b2df41fff7,c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,b990fb27-aeed-4058-ad69-c5a4ae76f750
c7cb9a2e-ff57-4bb8-bd2c-83524e18e369,eec163e4-a013-4af0-9641-c5b2df41fff7,92ed8183-8f22-42b2-af4e-d44137610fa0
eec163e4-a013-4af0-9641-c5b2df41fff7,0d32d0c9-69aa-407c-93e3-92b72e471d37,07dff93c-1430-4443-a0e4-e2851110ba24
0d32d0c9-69aa-407c-93e3-92b72e471d37,eec163e4-a013-4af0-9641-c5b2df41fff7,044fd265-79dd-43eb-afc4-8b20becf7e17
eec163e4-a013-4af0-9641-c5b2df41fff7,092b603f-eb4c-4958-b10e-02420de5885b,b2be0622-2ce9-411a-94d4-c9db971f78ab
092b603f-eb4c-4958-b10e-02420de5885b,eec163e4-a013-4af0-9641-c5b2df41fff7,18c540fd-e767-43a3-9503-043fba738556
eec163e4-a013-4af0-9641-c5b2df41fff7,32b2e717-9e01-4f45-ac73-9542ccf18d4d,7ef63058-495c-42a1-b326-ddbea57fe1b5
32b2e717-9e01-4f45-ac73-9542ccf18d4d,eec163e4-a013-4af0-9641-c5b2df41fff7,aa5a6061-e60d-4a58-b9f6-c09de390bb2d
d6cd2165-7877-4ca7-ace9-34dacadaf393,28f93e8a-43fa-4cfb-aea5-11252ff937ab,1fc494a1-9109-4081-a455-2d05bea9d2bf
d6cd2165-7877-4ca7-ace9-34dacadaf393,5f8dfb7a-3cf6-47a1-a361-eb3b187f09f6,b96492e5-8eca-4370-bb3f-3a83bb5b75b7
d6cd2165-7877-4ca7-ace9-34dacadaf393,1c42b705-d3fc-452e-93ee-d0030bdd70f3,d9c9cfb7-f751-4fb0-97c0-b3ddd768bc78
d6cd2165-7877-4ca7-ace9-34dacadaf393,3fc945b4-bbb8-408a-8c2f-d636441b5dfe,797c5264-2edc-4718-b3fc-ee30b343a0fd
d6cd2165-7877-4ca7-ace9-34dacadaf393,aa266ac7-d919-4132-982e-76cbd95591a7,b755836a-0cb6-4577-a678-55a5a6402d70
d6cd2165-7877-4ca7-ace9-34dacadaf393,ebd2ac91-6249-4e4b-bde1-353a424138c9,8475297d-fb78-4630-8d74-9b87b6bb7cc8
ebd2ac91-6249-4e4b-bde1-353a424138c9,d6cd2165-7877-4ca7-ace9-34dacadaf393,6e4277d8-7b64-44a3-b823-13bd15114e22
d6cd2165-7877-4ca7-ace9-34dacadaf393,b10db9ad-b4c3-47f3-a7a4-37864b134f65,e940d7a3-01d0-468c-86ea-5dc4d89dcf80
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,6f033da5-396f-4381-a581-1f38c2d0a2d4,d262ea27-3ffe-40f7-b922-85c42d625e67
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,22c5cef9-80e8-48d2-acd3-6d16f6c8a16d,0e456258-692e-4515-86f1-d1cc3212223a
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,d3ba9251-215f-4ef3-a6de-8aa256b9c30c,7878a1ce-1f6d-4e44-8a2c-39e7bc547dde
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,32b2e717-9e01-4f45-ac73-9542ccf18d4d,3a99c1de-010b-4a93-a566-d5891c51914d
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,b3ae82c2-e60b-4551-a76d-6620f1b456aa,7fa62c0b-2c74-491e-a2a1-17c3b043f326
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,746916c9-fd36-44e6-823d-03185e596f58,e8bee5d1-a3a5-4c1a-ada4-f1ca22101e84
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,42222090-c5e5-4243-8582-c29bc8b63ec6,5b9d784c-33eb-4a78-a976-c97b672370fa
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,abae8575-ec8a-4736-abc3-1ad5093a68aa,9363f65f-64c6-4711-a86c-7cba56d9a456
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,d29c21c5-8ee7-474f-b5fd-55ac9f459d08,c59fbf0d-0e16-44bb-a219-03e2cb1404a5
d29c21c5-8ee7-474f-b5fd-55ac9f459d08,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,562ff334-c34f-45b0-a519-e5d171482df2
fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,ba03daa8-0a45-4432-881f-4de8e0e05305,73a0cdfd-8695-4db6-a2ae-33d21a768719
f30118c5-f783-4969-8427-f3c096378267,9647191b-5891-4885-bccc-f6bb9b200a6d,4cfe744b-fcfc-4d05-8627-d0f4f3969163
9647191b-5891-4885-bccc-f6bb9b200a6d,f30118c5-f783-4969-8427-f3c096378267,0110e63e-0a9b-4818-af8e-41e180c20b9a
f30118c5-f783-4969-8427-f3c096378267,d39f9276-32c1-4b84-9389-d77dbc3801ae,88a06128-ab9b-4761-8fbf-ab5ecfce4736
d39f9276-32c1-4b84-9389-d77dbc3801ae,f30118c5-f783-4969-8427-f3c096378267,834502cf-855b-4ee5-bd25-0b8d0091a501
f30118c5-f783-4969-8427-f3c096378267,d1da3f8d-3b16-468f-a1b2-9a8d9b138bc6,95ac1574-7e50-49cd-95be-5f33e118d00e
d1da3f8d-3b16-468f-a1b2-9a8d9b138bc6,f30118c5-f783-4969-8427-f3c096378267,fcfa9543-e113-4ef9-9ef6-455ba4cbe7af
f30118c5-f783-4969-8427-f3c096378267,56ff58b3-7a73-4c02-a0ae-70bebf3354f2,83735edd-f2a3-41d0-a31d-652bc3cadb3e
56ff58b3-7a73-4c02-a0ae-70bebf3354f2,f30118c5-f783-4969-8427-f3c096378267,4ce1c576-305a-4b82-82fa-5e5359056219
f30118c5-f783-4969-8427-f3c096378267,3dc9c919-508f-4255-b05e-0eed6a28137d,4a3cf48e-6367-4c9b-a119-de56647c0d36
f30118c5-f783-4969-8427-f3c096378267,2f951906-5629-4fef-a260-5033151c162a,ef656595-bbe8-4386-8953-be8df9f54472
e9e2a634-984f-4c10-bf7b-7970179e1ef1,b5a31e9b-1fa2-45f9-91f5-b3a25fb38038,bc1b5c95-e6d6-46b5-957a-5e8908b02c1e
b5a31e9b-1fa2-45f9-91f5-b3a25fb38038,e9e2a634-984f-4c10-bf7b-7970179e1ef1,6673a67c-3281-4629-b08b-b9bf8db2384c
e9e2a634-984f-4c10-bf7b-7970179e1ef1,22995eba-1238-4b4f-a937-ac2c5767ab9f,efa2f016-ec5f-4a12-9857-c2801ea4704b
22995eba-1238-4b4f-a937-ac2c5767ab9f,e9e2a634-984f-4c10-bf7b-7970179e1ef1,c7732cf8-e9a1-46f1-9133-84d930f3187a
e9e2a634-984f-4c10-bf7b-7970179e1ef1,40b8a690-94e4-4c82-ad0f-73f4b841e46a,1dfc8ffd-559e-4a61-bb67-5fabf250a60e
40b8a690-94e4-4c82-ad0f-73f4b841e46a,e9e2a634-984f-4c10-bf7b-7970179e1ef1,5f6ab597-f57a-40da-be9e-adad48708203
e9e2a634-984f-4c10-bf7b-7970179e1ef1,8b12db5d-54a9-4014-9fa8-d646ac291361,303abdee-ffca-4685-a582-6aaaefd81b01
16fdd9af-467f-47ce-bd29-3413b445b90f,fcfa9543-e113-4ef9-9ef6-455ba4cbe7af,7cc2afb9-9be7-463c-a9eb-3bd08140e9c8
fcfa9543-e113-4ef9-9ef6-455ba4cbe7af,16fdd9af-467f-47ce-bd29-3413b445b90f,b2cc8903-0077-4bef-8454-ac5cef53d126
16fdd9af-467f-47ce-bd29-3413b445b90f,107d0c22-d051-4d98-8206-4e14de02132a,b6cca708-1083-4bbb-8ba1-237d832088e4
107d0c22-d051-4d98-8206-4e14de02132a,16fdd9af-467f-47ce-bd29-3413b445b90f,80ccfede-c258-4575-a7ad-c982e9932e0f
16fdd9af-467f-47ce-bd29-3413b445b90f,507226f4-0842-4f43-950e-81a7017230ec,e113c220-87a8-4aa3-9edb-f52578084d65
507226f4-0842-4f43-950e-81a7017230ec,16fdd9af-467f-47ce-bd29-3413b445b90f,4a069029-4f64-4946-b650-01aeb0b55d9d
16fdd9af-467f-47ce-bd29-3413b445b90f,5dca4d22-d6c8-4e70-8ca1-4543e43353c7,6bd5655c-b7fe-48ee-8925-c2d2d8798618
5dca4d22-d6c8-4e70-8ca1-4543e43353c7,16fdd9af-467f-47ce-bd29-3413b445b90f,43826bcf-2c17-4bf5-92cf-671c184e215f
16fdd9af-467f-47ce-bd29-3413b445b90f,668fd73c-bf54-4310-a139-305517f05311,14c0c282-e0c1-46fe-acd1-9a015ba721c5
668fd73c-bf54-4310-a139-305517f05311,16fdd9af-467f-47ce-bd29-3413b445b90f,114f8840-8704-4b70-9673-904d60ecadc8
16fdd9af-467f-47ce-bd29-3413b445b90f,c6f5969f-1f65-465c-8603-ec2d1e31e39d,e4a135d0-1948-4620-bc07-b0217d09ccc1
c6f5969f-1f65-465c-8603-ec2d1e31e39d,16fdd9af-467f-47ce-bd29-3413b445b90f,1fe6717a-73b5-4e70-82c5-6b83a08c997d
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,22c5cef9-80e8-48d2-acd3-6d16f6c8a16d,bdacc37b-8633-4bf8-9dd5-4662ee651aec
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,fd7a8bc1-1b25-4b4c-b899-8f7b3343a229,3ac87d22-58ae-49e6-a4e8-59f1f9207686
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,42222090-c5e5-4243-8582-c29bc8b63ec6,e0b267df-9e16-4fd3-abb2-b47e61e7a2aa
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,6f033da5-396f-4381-a581-1f38c2d0a2d4,e9aed5e5-ed35-4244-872e-194862290295
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,746916c9-fd36-44e6-823d-03185e596f58,869ed7e3-700b-45fc-967c-4154fdb7efd9
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,ba03daa8-0a45-4432-881f-4de8e0e05305,514207ca-6f2d-4736-975a-0cbc2349958e
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,abae8575-ec8a-4736-abc3-1ad5093a68aa,614ae988-c23c-4cf9-bb60-d6d756793005
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,b3ae82c2-e60b-4551-a76d-6620f1b456aa,a5995226-6e87-4390-b73a-2e56366f0f5e
d3ba9251-215f-4ef3-a6de-8aa256b9c30c,80ccfede-c258-4575-a7ad-c982e9932e0f,f0e820ab-f31a-400d-9c5e-8be1c8c38726
bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,eeb41a1e-4326-4d04-8c47-0f564ceecd68,3a389027-814a-4f99-8f12-44e5276595cf
bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,ace678cd-7e04-4844-9971-8e71bb3fc5e3,0ceb7e7d-3866-44aa-b8be-9a9f69004236
ace678cd-7e04-4844-9971-8e71bb3fc5e3,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,479fcad7-d0ed-49cf-bb5f-d91764b15373
bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,fb2cc158-0ad2-4dc5-a6b6-b2a1a8e2fe65,667e856e-f3a7-42e9-8244-95422ef31321
fb2cc158-0ad2-4dc5-a6b6-b2a1a8e2fe65,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,609e7afd-3552-4102-9501-7611858ea320
bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,8d0acf0e-c099-49ac-b4b3-d57ca9eb2561,07e0925b-0500-4d6d-9d22-a8f6823ca904
8d0acf0e-c099-49ac-b4b3-d57ca9eb2561,bc5e2ad6-0a4a-4d90-b911-e9a7e6861727,05106775-5d45-4131-aecc-1177f813ba11
886557b3-2fa6-494e-993d-b955e789dc57,a9d8a068-d3e6-416b-a294-d37e5445593e,a3db0ecd-e3f0-4320-88c3-d1d0466cc9bf
886557b3-2fa6-494e-993d-b955e789dc57,b9273ea3-f8f2-43ab-80ec-735326273f41,8e8c7417-c905-46b1-b42a-5260b4274ed4
886557b3-2fa6-494e-993d-b955e789dc57,1efadc05-01b5-4a39-9c6f-da5c975276dd,6ab555b6-a223-4c1e-babf-d4e2767a8f3f
886557b3-2fa6-494e-993d-b955e789dc57,e6dbe57d-74cf-4f6e-9e16-ed6cce18baef,4b0e51ee-a024-4540-a6f4-abf4b5488647
9904bde1-04a7-41cf-a2a3-d09a42445145,6508cf1d-4da2-4d71-81ec-0e072338991f,54730ac7-7d23-4841-afb3-4d3d6eba52dd
6508cf1d-4da2-4d71-81ec-0e072338991f,9904bde1-04a7-41cf-a2a3-d09a42445145,d43d77c3-1bf6-4d09-a013-27445f6d7658
9904bde1-04a7-41cf-a2a3-d09a42445145,f96267f9-17ea-4a6e-b399-ecc053c44a84,2ff2543e-d8f9-42da-8734-e78532ac8147
f96267f9-17ea-4a6e-b399-ecc053c44a84,9904bde1-04a7-41cf-a2a3-d09a42445145,7dfcf401-d6d6-4940-a7a7-7431cc8d67b2
9904bde1-04a7-41cf-a2a3-d09a42445145,6255d25c-8231-4ff5-9b49-e26d760d6466,f0602f55-1770-483d-89bd-4bae0d0ac086
