anchor,positive,negative
24558e81-eb3f-4062-ab6a-df3773c9b09a,f46bd570-5768-462e-b84c-c7c993bbf47e,2b0235bc-8005-4388-bc58-40ec1fc36352
f46bd570-5768-462e-b84c-c7c993bbf47e,24558e81-eb3f-4062-ab6a-df3773c9b09a,68cac857-3147-43d0-879e-c63dc9c82014
24558e81-eb3f-4062-ab6a-df3773c9b09a,87b12e99-75f4-4b53-8858-cab215f3ea4f,38033d8c-9f77-4610-b861-e920bbd2e88d
87b12e99-75f4-4b53-8858-cab215f3ea4f,24558e81-eb3f-4062-ab6a-df3773c9b09a,5083e4bf-3246-4ab9-a6d3-23be8db8db2c
6eea322e-ab09-451f-818b-a1348ce14b91,2bc3d11f-58fe-4adb-bfd9-6d316973005a,c3a64a25-251b-4d03-afba-1471440245b8
6eea322e-ab09-451f-818b-a1348ce14b91,4bd939ac-c99f-4ffc-97a8-dcf74155a52f,c31500d6-4ad1-4850-a004-7d9a2c2492d6
6eea322e-ab09-451f-818b-a1348ce14b91,c648509e-9916-4c56-ab63-652a03da16dd,c24f87ef-72f9-4488-9dbd-63601322edba
6eea322e-ab09-451f-818b-a1348ce14b91,50549203-9602-451c-b49f-ff031ba8635c,56c2dfbb-6b0c-4a11-9673-67ff03e4b17d
50549203-9602-451c-b49f-ff031ba8635c,6eea322e-ab09-451f-818b-a1348ce14b91,055b6082-b9cc-4688-85c4-8153c0ef2d70
6eea322e-ab09-451f-818b-a1348ce14b91,bbc5b66b-d037-4f26-aecf-0b129e7f876a,5a450ea6-9f0e-4c21-a975-19d8bef051f2
bbc5b66b-d037-4f26-aecf-0b129e7f876a,6eea322e-ab09-451f-818b-a1348ce14b91,144ef525-85e9-40c3-8335-02c32d0861f3
6eea322e-ab09-451f-818b-a1348ce14b91,a49b5d41-7399-49ef-bcb8-a5779a30d2e9,b7ab4cda-a738-487c-964f-815b10175109
cbef45a9-7acb-4325-94c9-70081ac8d1b8,3bcff06f-675a-451f-9075-99e8657047e8,34bfcd5d-a76d-4b31-8022-b5ac04d5801b
cbef45a9-7acb-4325-94c9-70081ac8d1b8,0b0c25f4-f31c-46a5-a4fb-ccbf53d663bd,bb26310b-3e84-4b77-88fe-cd2ce2cfbb01
cbef45a9-7acb-4325-94c9-70081ac8d1b8,9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,ab926775-85a9-4b30-a712-87a8818ba2c6
cbef45a9-7acb-4325-94c9-70081ac8d1b8,51f1ca49-846a-4ef1-b4fa-187ecc88bbe5,8ac9e35c-e92d-4030-99ef-ba4127b1555c
cbef45a9-7acb-4325-94c9-70081ac8d1b8,6c99afec-a207-4519-9d39-616880b6177b,6d4da93f-6fc3-4aa0-9801-cd85a7673f0a
cbef45a9-7acb-4325-94c9-70081ac8d1b8,50a32791-ee43-4c67-aabc-3dc65e4a9838,bdc70372-7e8a-4cb9-8d33-f036b3b7cdc1
50a32791-ee43-4c67-aabc-3dc65e4a9838,cbef45a9-7acb-4325-94c9-70081ac8d1b8,8bfac288-ccc5-448d-9573-c33ea2aa5c30
cbef45a9-7acb-4325-94c9-70081ac8d1b8,2e222fce-02ae-4221-b1c6-3c3242b423b6,b87b38cc-b446-4a0c-968a-addb0e244c9d
cbef45a9-7acb-4325-94c9-70081ac8d1b8,5805761c-fa24-40e5-bb79-295a64195bf7,ebcd0bad-75ef-4203-b7b3-7af38a9ef198
cbef45a9-7acb-4325-94c9-70081ac8d1b8,fac55e3c-d459-45ed-9f9f-f5078d3b3423,da785f6e-86e2-4efa-aca6-6c3cbd15d91c
1c42b705-d3fc-452e-93ee-d0030bdd70f3,f70ee0c3-8ce0-4ca6-9208-06b60bc69e27,24762087-34ce-4f65-b743-7d8402cf30dd
1c42b705-d3fc-452e-93ee-d0030bdd70f3,6b28ecf0-94e6-48bb-aa2a-5ede325b675b,758f5585-7633-4398-8df2-b4be04cccf24
1c42b705-d3fc-452e-93ee-d0030bdd70f3,b3120863-d98d-4bad-a637-8abd8cde6685,c5f42b91-82b9-466c-891c-a9cc391b50bc
1c42b705-d3fc-452e-93ee-d0030bdd70f3,75af9d25-cf32-49c0-9192-60bd8e9784e6,cbcbb22c-3a8d-46af-b4ba-09c98f0d7931
1c42b705-d3fc-452e-93ee-d0030bdd70f3,83b9cbe7-9857-49e2-ab8e-b57b01038103,76dffaaa-57c7-4b86-8ea1-bcf351dc950c
1c42b705-d3fc-452e-93ee-d0030bdd70f3,b10db9ad-b4c3-47f3-a7a4-37864b134f65,1d0a249b-5892-4e09-b50d-3c0755bfae77
1c42b705-d3fc-452e-93ee-d0030bdd70f3,9363f65f-64c6-4711-a86c-7cba56d9a456,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3
5f572b31-8fd9-45ae-9beb-358c98d839df,32b90c92-9978-4a07-90eb-caa4b22f4907,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0
5f572b31-8fd9-45ae-9beb-358c98d839df,2c629b8c-d751-4131-b785-5690bb5e0fd7,ee4833d6-d338-4977-8842-85530515d0fa
5f572b31-8fd9-45ae-9beb-358c98d839df,9403a688-503e-464e-bb37-84626c57bb42,462a85b4-83ac-4164-86b3-e5ac6a7ec040
5f572b31-8fd9-45ae-9beb-358c98d839df,b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,1515c76e-333d-43c1-bade-deebcc2028ef
5f572b31-8fd9-45ae-9beb-358c98d839df,e132d370-2a59-4437-8610-756df28a5a02,35f866dc-c061-48ba-8157-cf2e0eac4857
c48ff56b-0a0e-453c-be56-741d47c33056,1c5b9bd6-76e8-4fe7-a6df-3bc0b5a452cc,b2905cf4-10cc-46e2-a2cb-8b40ade3138d
c48ff56b-0a0e-453c-be56-741d47c33056,c995a379-60b9-404b-bd97-a7e2de0751d3,5dec643a-423f-4051-ac13-87e59525ad74
c995a379-60b9-404b-bd97-a7e2de0751d3,c48ff56b-0a0e-453c-be56-741d47c33056,4cfe744b-fcfc-4d05-8627-d0f4f3969163
c48ff56b-0a0e-453c-be56-741d47c33056,5cf3bae7-166f-44c2-b48f-63ddea9d4fb2,b3edafa8-0a78-40b9-9404-c6fc1920d2be
c48ff56b-0a0e-453c-be56-741d47c33056,0a41f86c-ced1-44e0-95a2-5c8b2368ab1d,349076a6-d2e3-4f84-a879-d3f01374a5bf
c48ff56b-0a0e-453c-be56-741d47c33056,a466c2a2-6517-42fb-a160-1087c3bafd9f,464b50e5-cbc1-497a-8a3d-aa7b0902e4e1
c48ff56b-0a0e-453c-be56-741d47c33056,ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,9d2fde91-4633-430d-87f0-2b9bbb7fa451
ac2d1c91-3667-46aa-9fe7-170ca7fce9e2,c48ff56b-0a0e-453c-be56-741d47c33056,05071a7e-e71c-4306-a509-591cd3686893
c48ff56b-0a0e-453c-be56-741d47c33056,f1c8da15-b408-4149-b863-f1cbe9971f19,e940d7a3-01d0-468c-86ea-5dc4d89dcf80
c48ff56b-0a0e-453c-be56-741d47c33056,52b9e109-44a0-45eb-a197-226c4abab232,6cdda84f-1703-4618-aecf-decc6218497f
52b9e109-44a0-45eb-a197-226c4abab232,c48ff56b-0a0e-453c-be56-741d47c33056,2d1d8985-47bc-4244-8cc3-577584e411f6
c48ff56b-0a0e-453c-be56-741d47c33056,6e650a01-6489-4dc8-85e1-8ec809dd72a2,6d6d607e-679a-4cdc-a7a0-35e2abe06619
c48ff56b-0a0e-453c-be56-741d47c33056,777a21a8-0d0f-4cf3-86b4-65bc0eba5649,f96ebe5e-fa84-4583-95b0-962a1b0f1b57
777a21a8-0d0f-4cf3-86b4-65bc0eba5649,c48ff56b-0a0e-453c-be56-741d47c33056,05071a7e-e71c-4306-a509-591cd3686893
c48ff56b-0a0e-453c-be56-741d47c33056,e9e9109e-5914-48c8-a7e6-a95dd94bd345,34e10b51-b5c6-4bc1-b70e-f05f141eda1e
e9e9109e-5914-48c8-a7e6-a95dd94bd345,c48ff56b-0a0e-453c-be56-741d47c33056,f0f84396-2aed-4dd5-82ce-a39d671fb7c5
c48ff56b-0a0e-453c-be56-741d47c33056,39a1b293-8e17-4a1c-b50b-034c40e24461,89efeadd-8080-4cf9-af33-2e68a173df02
bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,8f0d3885-04d9-4a13-aed7-96a25f9f9842,779d1126-e48c-43f2-8b51-005f3b116d7e
bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,da06bdd1-7dfb-4b83-bb05-3411e0634907,d252cca8-8214-43e5-b81a-101eb4a1447e
da06bdd1-7dfb-4b83-bb05-3411e0634907,bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,938bbcc7-3c04-4209-85fb-fa8b3dcd2672
bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,db0425d6-0d79-42bc-a9a3-c8b55b709911,dfbfe956-7719-4cd6-b4db-b9c22657c925
bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,4c99c0b4-5d46-44d2-8c49-ba47a522b016,2c7dcadf-60cd-4e5b-8147-a352fd3408c7
bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,ac18992d-d90c-41d0-b56b-66fe1d51608e,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b
bda6d00e-f8f7-43a5-b8f8-f1ebc55b46d3,a77f6f2f-19a2-4648-9018-3ad3aa4c1b9b,e5d928e1-b020-4dd8-9497-7aaee1b337bd
580424e3-9e77-4b89-ad7e-377a34c79a64,2a1c8dff-2cfa-4352-ad21-c222b62c9869,3268f062-6e76-480a-a384-e1dd2a276afb
580424e3-9e77-4b89-ad7e-377a34c79a64,e6de1f3b-6484-491c-88dd-6d619f142abc,7e1666e2-b82d-40f6-98ff-920dc6fe3f8b
580424e3-9e77-4b89-ad7e-377a34c79a64,bced6266-4c23-4806-8e3d-165eac0ad494,e73db0bc-22eb-4589-9c6b-f35ad14f5647
580424e3-9e77-4b89-ad7e-377a34c79a64,150e14bd-915d-4574-b574-f77dd7ea72ad,ec0b5da9-c023-45b7-b5ac-f53657a42938
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,2f360fd9-6440-4896-9f45-8156e8b0b204,720249d5-62c5-4679-8ead-dcda3329d6e7
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,12269eae-3c21-4586-acf2-6cb03c92f4e7,1fa14a96-c25c-4bb7-b94d-ff453519eab3
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,d4a9be59-13e5-481b-8c68-833c5c1fd458,f7be8db8-cf51-4266-b4a6-81f0a1d40575
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,c649f061-c881-4cdb-9812-736b4f04b4b8,f6c8ec20-2761-434d-a812-0a9385edc120
4ebb5ad3-9018-407d-8c24-c03011ab9ac6,597dd959-1a24-457e-bea0-36f3fee2a5cb,ba07d1f0-9839-43f5-b88e-f4b93b6b05f1
90910a44-7579-4730-9499-0546159fe4e3,a92e181b-9d97-4442-8af2-a8967284c974,535ab5fb-3f22-46b8-af8c-ff0609ad727b
a92e181b-9d97-4442-8af2-a8967284c974,90910a44-7579-4730-9499-0546159fe4e3,0c361ea5-98c6-4947-900b-201833f2dd84
90910a44-7579-4730-9499-0546159fe4e3,e8374874-4178-4869-b92e-fef6bf30dc04,5ab8835e-ac44-4055-9c11-7878199606b5
e8374874-4178-4869-b92e-fef6bf30dc04,90910a44-7579-4730-9499-0546159fe4e3,f5586dfa-7031-4af0-8042-19b6a1170389
bf103bec-70e3-45a5-9d1b-97715db04a96,70248960-cb53-4ea4-943a-edb18f7d336f,2fa478b1-dee0-428c-8e18-8b0b6608b2dd
70248960-cb53-4ea4-943a-edb18f7d336f,bf103bec-70e3-45a5-9d1b-97715db04a96,8560d4e8-05e2-4c20-980b-ad2db445dd5d
bf103bec-70e3-45a5-9d1b-97715db04a96,61568439-b790-4e96-9b4f-64503ce0ab12,d98c8149-0c01-4151-93e1-48fdc3d5027f
bf103bec-70e3-45a5-9d1b-97715db04a96,f8b5b1f6-e476-4944-95bf-23b32ddf11b6,bbd9a0a9-3605-4c3f-b9d0-48eb928a5275
bf103bec-70e3-45a5-9d1b-97715db04a96,ecbd1331-95b6-4a77-b739-b4bd8ef222a7,6e5c1366-5891-4e01-bb13-6c8b2c8cdd35
bf103bec-70e3-45a5-9d1b-97715db04a96,0fb711af-c7ba-4bdc-b0b6-b8495fc0a590,91ca296c-5f86-4e68-a652-83e168df7fe9
bf103bec-70e3-45a5-9d1b-97715db04a96,63287966-6021-474a-ba76-edc37a5f1b7c,8b1628a7-130a-4faf-96d8-2418bd9043c2
63287966-6021-474a-ba76-edc37a5f1b7c,bf103bec-70e3-45a5-9d1b-97715db04a96,4cfe744b-fcfc-4d05-8627-d0f4f3969163
bf103bec-70e3-45a5-9d1b-97715db04a96,db0fc330-1fa1-43f8-a33f-33eaf6a97d78,371f152d-1643-4b54-b32b-dd13d4c23442
bf103bec-70e3-45a5-9d1b-97715db04a96,c306218f-6818-40ce-97ce-7cadd3d5213f,1c9f21b2-1841-4d2f-9fc1-1e17eda19e0a
bf103bec-70e3-45a5-9d1b-97715db04a96,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,2f76bd85-ba19-4d80-9bb7-4555abe463c5
8dd216da-6db2-4130-9a7c-ece756d1394d,ecbd1331-95b6-4a77-b739-b4bd8ef222a7,13760c0f-e191-4948-baac-3371f8a7e323
ecbd1331-95b6-4a77-b739-b4bd8ef222a7,8dd216da-6db2-4130-9a7c-ece756d1394d,98913495-8867-43b3-aa8d-db88ee4d4cdc
8dd216da-6db2-4130-9a7c-ece756d1394d,bf103bec-70e3-45a5-9d1b-97715db04a96,ceae3da6-1410-420f-8d85-e31fcb8f0229
bf103bec-70e3-45a5-9d1b-97715db04a96,8dd216da-6db2-4130-9a7c-ece756d1394d,328068c9-ee60-408e-8c24-b1dc1ae08b94
8dd216da-6db2-4130-9a7c-ece756d1394d,6e0d1400-a880-4b2c-8305-e9b985a4549c,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab
6e0d1400-a880-4b2c-8305-e9b985a4549c,8dd216da-6db2-4130-9a7c-ece756d1394d,4ce1c576-305a-4b82-82fa-5e5359056219
8dd216da-6db2-4130-9a7c-ece756d1394d,ea5883b7-68ce-48b3-b115-61746ea53b8c,6b5fc710-83cc-45ca-94b8-05d7dacee2ba
ea5883b7-68ce-48b3-b115-61746ea53b8c,8dd216da-6db2-4130-9a7c-ece756d1394d,8baa1d15-abfd-46b3-90bb-23cec2143370
8dd216da-6db2-4130-9a7c-ece756d1394d,25c13ec7-fad4-4da4-8d98-9607ff615d68,ce3bc975-a76f-415b-a6cd-1e568c5714dd
25c13ec7-fad4-4da4-8d98-9607ff615d68,8dd216da-6db2-4130-9a7c-ece756d1394d,970fb29f-e288-403e-a388-d2a7889bfa47
8dd216da-6db2-4130-9a7c-ece756d1394d,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,127f591a-7e27-4435-92db-0780f219f3a1
9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,8dd216da-6db2-4130-9a7c-ece756d1394d,4863c533-61cd-4287-93a1-3157732ecfd5
8dd216da-6db2-4130-9a7c-ece756d1394d,c80f38a6-9980-485d-997c-5c1a9cbd0d64,5f572b31-8fd9-45ae-9beb-358c98d839df
c80f38a6-9980-485d-997c-5c1a9cbd0d64,8dd216da-6db2-4130-9a7c-ece756d1394d,7a0855b4-d090-4571-a2a6-1063bb4e58df
8dd216da-6db2-4130-9a7c-ece756d1394d,24ed5b09-02b1-47fe-bd83-6fa5270039b0,c365bae6-5dcc-406f-a27b-0adc693f068d
24ed5b09-02b1-47fe-bd83-6fa5270039b0,8dd216da-6db2-4130-9a7c-ece756d1394d,9aa0d535-3efe-468c-afda-43bd17d44641
d624df22-b03d-4746-ac28-a4bd72aeec26,22a1f4d7-81ff-4216-ac06-3387da6bc118,e90a11e6-fc04-4cf5-8c44-0115c8c088cc
22a1f4d7-81ff-4216-ac06-3387da6bc118,d624df22-b03d-4746-ac28-a4bd72aeec26,21187c00-048f-4339-b1e9-f8844257588b
d624df22-b03d-4746-ac28-a4bd72aeec26,a466c2a2-6517-42fb-a160-1087c3bafd9f,17fbada3-6dac-42f3-8a6c-8c1c1484f730
a466c2a2-6517-42fb-a160-1087c3bafd9f,d624df22-b03d-4746-ac28-a4bd72aeec26,c3a64a25-251b-4d03-afba-1471440245b8
d624df22-b03d-4746-ac28-a4bd72aeec26,c7c34822-0676-41a3-a6ed-85da8c778f55,73e5e69d-3554-40d8-8516-00cb38737a1c
24e1b53c-3085-4581-8472-0b0088d2508c,17e137fb-59e5-4fd7-af48-afc34995396c,88be1fb5-0112-4549-9608-526591c7f415
24e1b53c-3085-4581-8472-0b0088d2508c,a02b1a45-271c-4bc3-9d82-68bb896cb5fd,ffe9ec08-6b6b-4993-9394-e280b429dbfd
24e1b53c-3085-4581-8472-0b0088d2508c,9d2fde91-4633-430d-87f0-2b9bbb7fa451,3888117c-f055-466f-805b-8846ce023703
24e1b53c-3085-4581-8472-0b0088d2508c,1870fb43-50f1-4660-a879-bb596d1519b6,9aa7cba4-156c-4911-a594-7abc81b41bc9
24e1b53c-3085-4581-8472-0b0088d2508c,321fdfbb-426b-43f7-8295-fa9aca6348d9,99edf598-fea1-45f9-8f8f-5bb23d3d2a5f
24e1b53c-3085-4581-8472-0b0088d2508c,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,023d64c9-93db-4a20-8c5c-2efa1a53481a
f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,24e1b53c-3085-4581-8472-0b0088d2508c,4c7a5854-6b75-4623-a684-6a3d785d9015
24e1b53c-3085-4581-8472-0b0088d2508c,0acae232-d31a-4211-b6d0-6af1b6350274,0f06b40e-8bb9-4c59-814b-540a801f22d1
0acae232-d31a-4211-b6d0-6af1b6350274,24e1b53c-3085-4581-8472-0b0088d2508c,3414d446-735a-443c-931f-10634f57e5b9
24e1b53c-3085-4581-8472-0b0088d2508c,4f8b7186-b2a2-40db-97ae-6e1cd46d57b1,f180cec2-9421-4417-a841-c7372090d13d
4f8b7186-b2a2-40db-97ae-6e1cd46d57b1,24e1b53c-3085-4581-8472-0b0088d2508c,9047fd95-770f-4a8a-a6e3-3b071a882e4d
24e1b53c-3085-4581-8472-0b0088d2508c,ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,b264a4bc-cf71-4206-9c6c-b5003b2f61be
ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,24e1b53c-3085-4581-8472-0b0088d2508c,4939695e-1f38-496f-978f-4ebf9ef13e9d
24e1b53c-3085-4581-8472-0b0088d2508c,d530dbf9-69b1-404f-98f2-0431104f5a1e,6bd7faa9-601f-44db-a2a6-239209f83156
24e1b53c-3085-4581-8472-0b0088d2508c,ef90f210-f136-4386-ab37-8c00d04eeace,7df4c4de-3181-4a69-bd36-9d663970cebb
24e1b53c-3085-4581-8472-0b0088d2508c,4cb159df-bd09-4f42-bfec-09b6a248a52f,c7301466-d75c-45d5-aea7-d6ab8ea63e1c
4cb159df-bd09-4f42-bfec-09b6a248a52f,24e1b53c-3085-4581-8472-0b0088d2508c,447a6547-f5c5-4b81-a0bb-6ff41084dd77
24e1b53c-3085-4581-8472-0b0088d2508c,8295ee00-0096-461d-95c7-c2263d2a4c6d,1921c28c-ec61-4725-8e35-38dd656f7923
8295ee00-0096-461d-95c7-c2263d2a4c6d,24e1b53c-3085-4581-8472-0b0088d2508c,abc7cbc7-a3bc-449a-867e-f8b22dded93c
24e1b53c-3085-4581-8472-0b0088d2508c,f59c5520-5f46-4d2c-b2c4-822eabf53419,7840325d-75a2-4bf1-94b6-8be56ac7a387
24e1b53c-3085-4581-8472-0b0088d2508c,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,9f336c50-ae4c-4440-bda7-958aa12bc15a
24e1b53c-3085-4581-8472-0b0088d2508c,c5eb9407-caeb-4303-b383-6929aa94021c,5e709ff3-170e-40ff-83ad-ecfb3030ad38
c5eb9407-caeb-4303-b383-6929aa94021c,24e1b53c-3085-4581-8472-0b0088d2508c,329ee384-0ffd-404b-9d87-a1e02fc661e3
24e1b53c-3085-4581-8472-0b0088d2508c,8262d8e4-9137-4bb3-a787-3caabbbc13e9,056acae1-7e79-4836-874a-d7e16ccf6013
8262d8e4-9137-4bb3-a787-3caabbbc13e9,24e1b53c-3085-4581-8472-0b0088d2508c,5c210861-2ce2-4be3-9307-bbcfc361cc01
24e1b53c-3085-4581-8472-0b0088d2508c,1f5ff245-2837-4d4a-a609-e93e544478c3,593282da-814f-4733-9004-003598e8338c
24e1b53c-3085-4581-8472-0b0088d2508c,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,6d063567-dbf9-4b2a-bd11-1a4450cd93ca
24e1b53c-3085-4581-8472-0b0088d2508c,f1c8da15-b408-4149-b863-f1cbe9971f19,d8e41375-bd8d-4e39-9da7-f0c171e97086
24e1b53c-3085-4581-8472-0b0088d2508c,a466c2a2-6517-42fb-a160-1087c3bafd9f,91ca296c-5f86-4e68-a652-83e168df7fe9
bced6266-4c23-4806-8e3d-165eac0ad494,150e14bd-915d-4574-b574-f77dd7ea72ad,909880dc-435e-4626-986c-4040836e52ae
bced6266-4c23-4806-8e3d-165eac0ad494,580424e3-9e77-4b89-ad7e-377a34c79a64,0509d076-7e31-4f53-bad3-80ee246e23b7
bced6266-4c23-4806-8e3d-165eac0ad494,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,ecbd1331-95b6-4a77-b739-b4bd8ef222a7
bced6266-4c23-4806-8e3d-165eac0ad494,4c03129a-8d3f-464c-90a8-418ed6bfcd00,b185451a-9edd-46df-8046-1db7e9594f5a
bced6266-4c23-4806-8e3d-165eac0ad494,95ac1574-7e50-49cd-95be-5f33e118d00e,763cf642-45ad-42ed-a1c3-e977eaa3b260
0c10cab5-305c-4eb9-8854-b069392e199d,e54e065f-0ce6-4779-9a9a-afd7b997471f,889b69e3-7b18-4889-b953-9f2931597204
e54e065f-0ce6-4779-9a9a-afd7b997471f,0c10cab5-305c-4eb9-8854-b069392e199d,057d211a-fba8-42d7-ad14-41f41d6f762f
0c10cab5-305c-4eb9-8854-b069392e199d,779353f3-6401-4cda-a8a2-6fd3ec9bc11b,5b9d784c-33eb-4a78-a976-c97b672370fa
779353f3-6401-4cda-a8a2-6fd3ec9bc11b,0c10cab5-305c-4eb9-8854-b069392e199d,0bd02eea-139c-4f0e-aaf6-30f7376ff411
0c10cab5-305c-4eb9-8854-b069392e199d,da66103a-1307-400d-8261-89d856126867,3ae70f76-ea53-4cc5-906e-d47a384202a1
da66103a-1307-400d-8261-89d856126867,0c10cab5-305c-4eb9-8854-b069392e199d,2bb9df33-7510-437f-8868-801ce21d6a69
69421e11-e4c3-4854-951b-ceab4972e38e,5f821136-9935-403c-abb5-e78ddda35e9f,fa19ee38-c2a9-4ed1-9b24-a18100cf9db3
69421e11-e4c3-4854-951b-ceab4972e38e,c83907ee-8b5a-4547-8f68-96572243ea7f,07065c90-1519-4bd9-8259-9872f3c9a776
c83907ee-8b5a-4547-8f68-96572243ea7f,69421e11-e4c3-4854-951b-ceab4972e38e,85d7666c-d3ce-4e2c-8b1b-f20db7cdae4f
69421e11-e4c3-4854-951b-ceab4972e38e,516cef4d-0718-4007-9939-f9b38af3f784,ba4a8208-cb9e-48e3-a662-ec447fb65cad
69421e11-e4c3-4854-951b-ceab4972e38e,787aa69f-f419-4e24-8c13-33511a20428d,c9368a03-bf26-40b6-bdfa-9af8d10b568b
787aa69f-f419-4e24-8c13-33511a20428d,69421e11-e4c3-4854-951b-ceab4972e38e,dab5cf68-b079-4f84-bb1a-888600cbf4db
69421e11-e4c3-4854-951b-ceab4972e38e,429d5f26-329c-41cc-bdff-17c29dbf1fb8,a6909831-bb84-4ed8-ab5e-df6cab95abb7
69421e11-e4c3-4854-951b-ceab4972e38e,3071d829-b9ca-4499-b4f5-74d6d8531aed,bfc4370b-c0d9-46c7-825b-bf09f9b65264
69421e11-e4c3-4854-951b-ceab4972e38e,50549203-9602-451c-b49f-ff031ba8635c,669bb68b-c55d-44f5-8da2-6eb1e27def62
50549203-9602-451c-b49f-ff031ba8635c,69421e11-e4c3-4854-951b-ceab4972e38e,8dc08b1f-e393-4f85-a5dd-300f7693a8b8
69421e11-e4c3-4854-951b-ceab4972e38e,084308bd-1654-436f-ba03-df6697104e19,a77f6f2f-19a2-4648-9018-3ad3aa4c1b9b
69421e11-e4c3-4854-951b-ceab4972e38e,e54e065f-0ce6-4779-9a9a-afd7b997471f,62566089-8064-46e5-9dd8-feff3adb2670
e54e065f-0ce6-4779-9a9a-afd7b997471f,69421e11-e4c3-4854-951b-ceab4972e38e,bfce9c6d-eff7-4965-b20e-cb21397470f5
69421e11-e4c3-4854-951b-ceab4972e38e,1c3919b2-43ca-4a4a-935d-9d50135ec0ef,17862c0f-a9b1-46dd-b85d-7af965974afd
8475297d-fb78-4630-8d74-9b87b6bb7cc8,a3c97561-1be9-47f9-a74e-5877b2b7c52c,0be325a6-3c6d-4e3a-97ed-e59539b1014f
a3c97561-1be9-47f9-a74e-5877b2b7c52c,8475297d-fb78-4630-8d74-9b87b6bb7cc8,4ea2fd64-834c-4d78-8f4c-2a900c439031
8475297d-fb78-4630-8d74-9b87b6bb7cc8,0c751690-c784-4a4f-b1e4-c1de27d47581,88e2147d-0332-46f6-85b2-b5f463ba957b
0c751690-c784-4a4f-b1e4-c1de27d47581,8475297d-fb78-4630-8d74-9b87b6bb7cc8,b3ae82c2-e60b-4551-a76d-6620f1b456aa
8475297d-fb78-4630-8d74-9b87b6bb7cc8,c485632c-b784-4ee9-8ea1-c5fb365681fc,3ed31b23-96d2-4403-a37d-1cd355a3b687
c485632c-b784-4ee9-8ea1-c5fb365681fc,8475297d-fb78-4630-8d74-9b87b6bb7cc8,2f76bd85-ba19-4d80-9bb7-4555abe463c5
8475297d-fb78-4630-8d74-9b87b6bb7cc8,119a2c67-e6d6-41cf-a58c-c51b75c80daa,320d40d6-28dd-42d7-b05f-7e6e8d399a2e
119a2c67-e6d6-41cf-a58c-c51b75c80daa,8475297d-fb78-4630-8d74-9b87b6bb7cc8,084308bd-1654-436f-ba03-df6697104e19
8475297d-fb78-4630-8d74-9b87b6bb7cc8,01d3c51b-9b98-418a-8d8e-37f6fab59d8c,e45692e4-69f6-4493-888b-7ab89d21d0a4
01d3c51b-9b98-418a-8d8e-37f6fab59d8c,8475297d-fb78-4630-8d74-9b87b6bb7cc8,ab82e6a2-3089-4250-9919-0d11298041c9
8475297d-fb78-4630-8d74-9b87b6bb7cc8,3ff72a59-f39d-411d-9f93-2d4a86413013,92a42e82-b36f-4308-82c1-68bad2e03c89
3ff72a59-f39d-411d-9f93-2d4a86413013,8475297d-fb78-4630-8d74-9b87b6bb7cc8,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3
8475297d-fb78-4630-8d74-9b87b6bb7cc8,6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,290efb97-15a8-4abe-a273-4ed8b815f106
6c8b9855-ba8b-48f9-ac1d-42167f7f7b18,8475297d-fb78-4630-8d74-9b87b6bb7cc8,26f94a6a-d60a-4bcc-a130-ce0e77122bd7
8475297d-fb78-4630-8d74-9b87b6bb7cc8,71a94ed8-03cc-459a-bd35-a081ca88a402,9034f787-3e79-44fe-89c1-8a082d556eec
71a94ed8-03cc-459a-bd35-a081ca88a402,8475297d-fb78-4630-8d74-9b87b6bb7cc8,f035837e-4117-438d-a524-cacf43500e68
8475297d-fb78-4630-8d74-9b87b6bb7cc8,2c916f95-f6ba-46fa-b9d8-dc0d9379f603,f84b9e4c-5db6-4905-a240-6bdf556bab9c
